Data Source	World Development Indicators																																																													
																																																														
Last Updated Date	24-01-19																																																													
																																																														
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Saudi Arabia	SAU	"Personal remittances, received (% of GDP)"	BX.TRF.PWKR.DT.GD.ZS																																														0.028577842	0.028018032	0.029682019	0.041590611	0.049965292	0.04477031	0.03631097	0.033414186	0.035997371	0.036134577	0.04515482	0.047682574	0.042341402	
Saudi Arabia	SAU	"Personal remittances, received (current US$)"	BX.TRF.PWKR.CD.DT																																														93866666.67	105600000	123466666.7	216186666.7	214400000	236480000	243733333.3	245920000	268773333.3	273304000	295434400	307521866.7	290774666.7	
Saudi Arabia	SAU	"Personal transfers, receipts (BoP, current US$)"	BX.TRF.PWKR.CD																																																											
Saudi Arabia	SAU	"Secondary income receipts (BoP, current US$)"	BX.TRF.CURR.CD																																																				34700000	70800000	93300000					
Saudi Arabia	SAU	"Portfolio equity, net inflows (BoP, current US$)"	BX.PEF.TOTL.CD.WD												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														
Saudi Arabia	SAU	"Primary income on FDI, payments (current US$)"	BX.KLT.DREM.CD.DT																																																											
Saudi Arabia	SAU	"Foreign direct investment, net inflows (% of GDP)"	BX.KLT.DINV.WD.GD.ZS											0.136870816	-1.551002644	0.349514631	-4.187435672	-8.218787219	3.987100645	-0.619633531	1.055375058	0.692642792	-1.135813197	-1.940123422	3.52600408	7.262108409	3.827391877	4.054226805	0.472986476	1.110757316	-1.369183199	-0.371645806	-0.685234715	1.58235912	0.121007446	-0.057578639	1.028218078	0.258430647	-1.307818443	-0.71060735	1.831406071	2.918379922	-0.481664591	-0.992569137	0.010665944	-0.323899872	-0.271772874	-0.129209725	3.685917346	4.860066412	5.849973002	7.590632326	8.496352347	5.534325671	2.429579313	1.655270346	1.187266783	1.059269252	1.244291787	1.155547005	0.206963864	
Saudi Arabia	SAU	"Foreign direct investment, net inflows (BoP, current US$)"	BX.KLT.DINV.CD.WD											7360000	-111437265.4	33777644.42	-625912388.7	-3732394367	1864901265	-396600566.7	782964286	555954027.6	-1270516965	-3192312800	6498136246	11128383580	4943904678	4849863063	491422763.2	965935919.1	-1173333333	-328000000	-653333333.3	1861333333	160000000	-78933333.33	1367200000	349333333.3	-1874666667	-1127466667	3039466667	4283466667	-778933333.3	-1881066667	19640000	-614133333.3	-586506666.7	-334320000	12106749694	18317596796	24333811514	39455863929	36457666667	29232706667	16308280000	12182373333	8864693333	8011786667	8141026667	7452533333	1421300326	
Saudi Arabia	SAU	"Travel services (% of service exports, BoP)"	BX.GSR.TRVL.ZS												71.01449275	72.22222222	68.93939394	72.92576419	66.89189189	64.11609499	58.66935484	63.65280289	29.32166302	25.88303416	22.4																								40.54123591	33.57824287	36.40424695	63.04921017	61.48788248	62.79642432	73.63169964	67.26086693	64.59836457	65.82137712	69.98625211	64.31239702	66.90122857	
Saudi Arabia	SAU	"Transport services (% of service exports, BoP)"	BX.GSR.TRAN.ZS												23.1884058	23.33333333	28.03030303	25.32751092	31.08108108	33.24538259	37.2983871	32.1880651	19.03719912	15.2866242	12.33684211																								15.95406278	16.19676898	13.72714149	25.49020986	19.9021875	19.05298901	17.19247908	20.57704264	22.50129704	23.05988037	19.7089631	25.40452743	23.25734865	
Saudi Arabia	SAU	"Exports of goods, services and primary income (BoP, current US$)"	BX.GSR.TOTL.CD												2926342589	4381443019	8263662270	32735211277	30569029429	40271954686	46447370487	43461485489	67765863877	1.14208E+11	1.304E+11	92827929399	65883029491	55022817395	43457784923	34042495784	36202666667	37074666667	41272000000	56568000000	59317333333	61049600000	51817333333	49926400000	58430400000	68536266667	70650400000	49295200000	61865066667	85604266667	77105079467	81355600000	1.01934E+11	1.36127E+11	1.97027E+11	2.35674E+11	2.64696E+11	3.44352E+11	2.21809E+11	2.80003E+11	3.9599E+11	4.23067E+11	4.12916E+11	3.82084E+11	2.43587E+11	2.24831E+11	2.57142E+11	
Saudi Arabia	SAU	"Charges for the use of intellectual property, receipts (BoP, current US$)"	BX.GSR.ROYL.CD																																																											
Saudi Arabia	SAU	"Service exports (BoP, current US$)"	BX.GSR.NFSV.CD												153783426.2	217141999.8	356122566	645070422.7	841479839.2	1073654391	1407066253	1626680303	4079341356	5191265730	7021416554	4565116724	4150795848	4112025499	3561434633	2603709949	2512000000	2290666667	2506666667	3026666667	2904000000	3461866667	3278666667	3342133333	3475466667	2768533333	4250933333	4723200000	5372533333	4778933333	5007746133	5176933333	5712800000	5851733333	11401066667	14182581743	16393799114	9373114933	9749347067	10688506667	11488744533	11049854800	11844650533	12516283493	14473861389	17252608811	18020787307	
Saudi Arabia	SAU	"Goods exports (BoP, current US$)"	BX.GSR.MRCH.CD												2705696803	4058142708	7702499438	30870422544	27888233860	36314447602	41051725299	37534250750	58771079838	1.01574E+11	1.12422E+11	74202836567	45864267927	37544580646	27478262711	20168634064	23168000000	24344000000	28346666667	44354666667	47725333333	50220000000	42338666667	42557333333	49974133333	60647733333	60651466667	38770133333	50688933333	77480533333	67972800000	72464266667	93244106667	1.25998E+11	1.80572E+11	2.11024E+11	2.33174E+11	3.13481E+11	1.92307E+11	2.51143E+11	3.64735E+11	3.8837E+11	3.75901E+11	3.42457E+11	2.03537E+11	1.83607E+11	2.21072E+11	
Saudi Arabia	SAU	"Insurance and financial services (% of service exports, BoP)"	BX.GSR.INSF.ZS																																																	6.150925679	12.62935858	11.60848163	3.01976715	4.271549342	5.108353893	3.091439512	3.845361315	4.605891246	4.051072728	
Saudi Arabia	SAU	"Exports of goods and services (BoP, current US$)"	BX.GSR.GNFS.CD												2859480230	4275284708	8058622004	31515492967	28729713699	37388101994	42458791552	39160931053	62850421194	1.06765E+11	1.19444E+11	78767953291	50015063774	41656606145	31039697344	22772344013	25680000000	26634666667	30853333333	47381333333	50629333333	53681866667	45617333333	45899466667	53449600000	63416266667	64902400000	43493333333	56061466667	82259466667	72980546133	77641200000	98956906667	1.31849E+11	1.91973E+11	2.25206E+11	2.49568E+11	3.22854E+11	2.02057E+11	2.61831E+11	3.76224E+11	3.99419E+11	3.87746E+11	3.54973E+11	2.1801E+11	2.0086E+11	2.39093E+11	
Saudi Arabia	SAU	"Primary income receipts (BoP, current US$)"	BX.GSR.FCTY.CD												66862359.23	106158311	205040265.3	1219718310	1839315730	2883852692	3988578935	4300554435	4915442684	7442717977	10956366210	14059976109	15867965716	13366211250	12418087579	11270151771	10522666667	10440000000	10418666667	9186666667	8688000000	7367733333	6200000000	4026933333	4980800000	5120000000	5748000000	5801866667	5803600000	3344800000	4124533333	3714400000	2976800000	4277866667	5053760000	10467413333	15128035000	21498206667	19752043333	18171509833	19765705667	23647547917	25170460000	27110749833	25576654317	23970545056	18048548710	
Saudi Arabia	SAU	"Communications, computer, etc. (% of service exports, BoP)"	BX.GSR.CMCP.ZS												5.797101449	4.444444444	3.03030303	1.746724891	2.027027027	2.638522427	4.032258065	4.159132007	51.64113786	58.83034163	65.26315789	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	43.50470131	50.22498815	49.86861156	5.309654299	5.980571444	6.54210504	6.156054139	7.89054109	7.791984497	8.027302997	6.459423473	5.677184307	5.790350049	
Saudi Arabia	SAU	"ICT service exports (% of service exports, BoP)"	BX.GSR.CCIS.ZS																																														1.688730879	1.722300432	1.499103401	2.370183248	2.106670993	2.741885988	2.295580101	2.780127029	2.512526639	2.864748151	1.743004118	1.581364706	1.878334508	
Saudi Arabia	SAU	"ICT service exports (BoP, current US$)"	BX.GSR.CCIS.CD																																														192533333.3	244266666.7	245760000	222160000	205386666.7	293066666.7	263733333.3	307200000	297600000	358560000	252280000	272826666.7	338490666.7	
Saudi Arabia	SAU	"Technical cooperation grants (BoP, current US$)"	BX.GRT.TECH.CD.WD	200000	110000	520000	260000	340000	250000	270000	330000	100000	1360000	1460000	1910000	2230000	2730000	3610000	2930000	1780000	5310000	5830000	5990000	8820000	13320000	14560000	14820000	15420000	17970000	17670000	20220000	15790000	12850000	14230000	13450000	12170000	16000000	16640000	15080000	11580000	10660000	15050000	20230000	20600000	11080000	14150000	11030000	22110000	20230000	20230000	13260000											
Saudi Arabia	SAU	"Grants, excluding technical cooperation (BoP, current US$)"	BX.GRT.EXTA.CD.WD	12010000	7000000	30000	10000	20000	70000	10000	40000	400000	0	0	0	0	0	0	60000	0	0	130000	180000	220000	0	0	300000	220000	240000	930000	1210000	3030000	790000	430000	340000	690000	5780000	1880000	1910000	1360000	2170000	1490000	1440000	1140000	2030000	2860000	3390000	3840000	4880000	4070000	14600000	710000	290000									
Saudi Arabia	SAU	"Net capital account (BoP, current US$)"	BN.TRF.KOGT.CD																																																					-271200000	-335200000	-328800000	-1062186667	-897386666.7	-790326400	
Saudi Arabia	SAU	"Net secondary income (BoP, current US$)"	BN.TRF.CURR.CD												-354370503.9	-424633244.1	-887608516.7	-1532394367	-3681474296	-4311614732	-5406992497	-6744987223	-7266047841	-9994764650	-11048014173	-9745722029	-9236533856	-8882429132	-8448054245	-7797639123	-8224000000	-8997333333	-10728000000	-15616000000	-20208000000	-14377866667	-16494933333	-18177733333	-16693733333	-15592400000	-15114266667	-15034000000	-14058133333	-15490133333	-15219733333	-15953600000	-14883280000	-13655066667	-14766400000	-16758273300	-17031789467	-23011719200	-27672577333	-27920885333	-29385795333	-30438266667	-35869346667	-38733990000	-44706948000	-42319385333	-39530329653	
Saudi Arabia	SAU	"Reserves and related items (BoP, current US$)"	BN.RES.INCL.CD												672937356.3	1056757733	917285397.2	10388421722	9057903746	3727262437	2696311995	-6699860500	314923262.2	4019423299	9658139762	-2307570093	-1508704130	-1479789683	-709428340	-7613806968	2635054629	-1519458964	-3508157869	-5372733249	47640796.49	-5657542931	1493750536	-145886267.1	1215159094	5741428182	647131804.8	-717873809.6	2814619806	2664752607	-1908772401	2735970125	1608095824	4497772907	63917816112	70814250815	79765770237	1.37043E+11	-32638209472	35255353133	96057331443	1.15773E+11	69126785853	7477025170	-1.15369E+11	-80348036891	-39919443369	
Saudi Arabia	SAU	"Portfolio investment, net (BoP, current US$)"	BN.KLT.PTXL.CD												6686235.923	31364955.53	283279313.8	5101408452	9923492144	9457223799	8259989534	-2248231023	1021471836	22007419679	32808197080	11487175501	-7530770960	-13413035557	-8414924620	-3460101180	-6142933333	-3056266667	1783200000	3337333333	-470400000	6491466667	-8202026667	2524000000	-4051153947	2638342606	7352072239	-6931947380	-11699953180	9378180663	2797299888	-7551967435	18738038263	26654309869	-350133333.3	11932853333	5472266667	1630446196	20138710000	15154262000	16047652000	3184348333	6606173333	26780157200	10769662788	-11412859677	-10230982427	
Saudi Arabia	SAU	"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD												111437265.4	-33777644.42	625912388.7	3732394367	-1864901265	396600566.7	-782964286	-555954027.6	1270516965	3192312800	-6498136246	-11128383580	-4943904678	-4849863063	-491422763.2	-965935919.1	1173333333	328000000	653333333.3	-1861333333	-160000000	78933333.33	-1367200000	-349333333.3	1874666667	1127466667	-3039466667	-4283466667	778933333.3	1881066667	-19640000	614133333.3	586506666.7	334320000	-12447200000	-18331733333	-24453386667	-35958243929	-34280396667	-25325858000	-12878361333	-7780825000	-3921400000	-2615796667	-2751098333	1483622000	4203359547	
Saudi Arabia	SAU	"Net errors and omissions (BoP, current US$)"	BN.KAC.EOMS.CD																-284283.7295			-294155.5701	595089.9133		591277.1835	-583401.4983	-289455.7774	567567.3567	828240.6122	269814.5025	266666.6667	266666.6667		-533333.3333	800000		506666.6667		-0.000534058	-0.005447388	0.019972992	-0.014931234	-1.657092285	116079.03	0.044773356	-0.540161133	1.345198568	0.018107096	-34723573333	-20532919964	-15610573236	-30025919812	-60754197600	-34379772642	-48177622400	-42335270842	-8574305624	-9443418717	-15296208924	-66615544587	-4008480388	
Saudi Arabia	SAU	"Net trade in goods (BoP, current US$)"	BN.GSR.MRCH.CD												1901119747	2861449020	5849043356	27301408458	21884161494	25929178478	26354123974	17514022646	37859620284	76011312393	82533425657	39758812108	12646322914	8987429093	7114586859	3116357504	4909333333	4565333333	9141333333	22858666667	21789333333	20012533333	16500000000	21260800000	24357866667	35323200000	34316533333	11272266667	25005733333	49776533333	39365827467	42840000000	59376373333	84947200000	1.26019E+11	1.47195E+11	1.50632E+11	2.12027E+11	1.0523E+11	1.53712E+11	2.44775E+11	2.4657E+11	2.22557E+11	1.83995E+11	44265398933	55764064000	1.01744E+11	
Saudi Arabia	SAU	"Net trade in goods and services (BoP, current US$)"	BN.GSR.GNFS.CD												1680473962	2569513665	5250109950	25783098599	18350514736	19067988674	17489039214	4744729346	14621359170	50971796743	49318429874	9471523325	-20461628903	-19757019687	-15145759995	-14599662732	-11384000000	-8058666667	-8200000000	3501333333	-14058666667	-8764800000	-4653066667	6234533333	8575866667	13828933333	12638533333	-862800000	11548560000	29327466667	25092746133	28037200000	44231760000	65103253333	1.04325E+11	1.11862E+11	1.03969E+11	1.46169E+11	39987598267	87627967475	1.78247E+11	1.84213E+11	1.5775E+11	95966244483	-29296857411	2749855279	42946984963	
Saudi Arabia	SAU	"Net primary income (BoP, current US$)"	BN.GSR.FCTY.CD												-354370503.9	-55491844.41	-1842664489	-1225352113	-284283729.5	-396600566.7	-90778467.94	-211792010.5	2850480685	526040244.7	1356981136	7849667159	12846047400	10238915115	10662217481	10611804384	9848000000	9725333333	9402666667	7968000000	6757333333	5426133333	3903200000	1470400000	2799733333	2442933333	2780800000	2764800000	2920560000	479466666.7	-519566666.7	-210506666.7	-1300533333	477786666.7	431520000	3829813333	6392301667	9164889492	8639590000	7043909833	9684105667	10988614583	13561393333	16525949833	17280015917	15726777219	11812419389	
Saudi Arabia	SAU	"Net financial account (BoP, current US$)"	BN.FIN.TOTL.CD												971732954.1	2089388576	2519836944	23025352119	14384472427	14359773375	11991268250	-2212344043	10206387103	41503072338	39627988114	7574885054	-16852404815	-18399966137	-12930768518	-11785227656	-9759733333	-7330400000	-9525333333	-4147200000	-27508533333	-17716533333	-17244293333	-10472800000	-5318133333	679466666.7	305066666.7	-13132000000	410986665	14316916079	9353446133	11873093333	28047946668	51925973333	55266666667	78401120000	77718880000	1.02296E+11	-39799586667	32371219333	1.10368E+11	1.22157E+11	1.26533E+11	63985985600	-73082185085	-91355684089	10430267911	
Saudi Arabia	SAU	Current account balance (% of GDP)	BN.CAB.XOKA.GD.ZS												13.52474305	21.61997646	16.85803844	50.70216357	30.75416046	22.43515978	16.16329844	-2.75591206	9.123745351	25.22343135	21.50252898	4.943563706	-13.04629714	-15.3818646	-12.44645312	-13.55248032	-11.38911479	-8.306132678	-9.99044245	-3.525169672	-20.80521352	-12.92348657	-12.96914505	-7.747592968	-3.710074426	0.428246813	0.183815454	-8.946997402	0.254139496	7.554444542	5.079599577	6.261984498	12.99673389	20.06861916	27.39765792	26.24940433	22.43687888	25.45652685	4.883410653	12.63727416	23.61979188	22.3871308	18.1400817	9.751857003	-8.669784327	-3.696920282	2.217594749	
Saudi Arabia	SAU	"Current account balance (BoP, current US$)"	BN.CAB.XOKA.CD												971732954.1	2089388576	2519836944	23025352119	14384756711	14359773375	11991268250	-2212049887	10205792013	41503072338	39627396837	7575468455	-16852115359	-18400533704	-12931596759	-11785497470	-9760000000	-7330666667	-9525333333	-4146666667	-27509333333	-17716533333	-17244800000	-10472800000	-5318133333	679466666.7	305066666.7	-13132000000	410986666.7	14316800000	9353446133	11873093333	28047946667	51925973333	89990240000	98934039964	93329453236	1.32322E+11	20954610933	66750991975	1.58545E+11	1.64764E+11	1.35442E+11	73758204317	-56723789494	-23842752835	15229074699	
Saudi Arabia	SAU	Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%)	SH.UHC.OOPC.10.ZS																																																											
Saudi Arabia	SAU	Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure	SH.UHC.OOPC.10.TO																																																											
Saudi Arabia	SAU	Proportion of population pushed below the $3.10 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%)	SH.UHC.NOP2.ZS																																																											
Saudi Arabia	SAU	Increase in poverty gap at $3.10 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line)	SH.UHC.NOP2.ZG																																																											
Saudi Arabia	SAU	Number of people pushed below the $3.10 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure	SH.UHC.NOP2.TO																																																											
Saudi Arabia	SAU	Increase in poverty gap at $3.10 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD)	SH.UHC.NOP2.CG																																																											
Saudi Arabia	SAU	Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%)	SH.UHC.NOP1.ZS																																																											
Saudi Arabia	SAU	Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line)	SH.UHC.NOP1.ZG																																																											
Saudi Arabia	SAU	Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure	SH.UHC.NOP1.TO																																																											
Saudi Arabia	SAU	Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD)	SH.UHC.NOP1.CG																																																											
Saudi Arabia	SAU	"Incidence of tuberculosis (per 100,000 people)"	SH.TBS.INCD																																									19	18	18	17	16	17	18	18	18	17	19	16	15	13	12	12	10	10	
Saudi Arabia	SAU	"Tuberculosis case detection rate (%, all forms)"	SH.TBS.DTEC.ZS																																									87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
Saudi Arabia	SAU	Tuberculosis treatment success rate (% of new cases)	SH.TBS.CURE.ZS																																									73	77	76	79	82	67	68	67	61	65	61	61	64	56	62	72	75		
Saudi Arabia	SAU	"Prevalence of severe wasting, weight for height (% of children under 5)"	SH.SVR.WAST.ZS																																														4.5													
Saudi Arabia	SAU	"Prevalence of severe wasting, weight for height, male (% of children under 5)"	SH.SVR.WAST.MA.ZS																																														5.099999905													
Saudi Arabia	SAU	"Prevalence of severe wasting, weight for height, female (% of children under 5)"	SH.SVR.WAST.FE.ZS																																														3.900000095													
Saudi Arabia	SAU	"Prevalence of wasting, weight for height (% of children under 5)"	SH.STA.WAST.ZS																																			2.9											11.8													
Saudi Arabia	SAU	"Prevalence of wasting, weight for height, male (% of children under 5)"	SH.STA.WAST.MA.ZS																																														12.69999981													
Saudi Arabia	SAU	"Prevalence of wasting, weight for height, female (% of children under 5)"	SH.STA.WAST.FE.ZS																																														10.80000019													
Saudi Arabia	SAU	"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)"	SH.STA.WASH.P5																																																									0.1		
Saudi Arabia	SAU	"Mortality caused by road traffic injury (per 100,000 people)"	SH.STA.TRAF.P5																																									20.8					24.1					24.1					27.5			
Saudi Arabia	SAU	"Suicide mortality rate (per 100,000 population)"	SH.STA.SUIC.P5																																									2.8					3					3.4					3.2	3.2		
Saudi Arabia	SAU	"Suicide mortality rate, male (per 100,000 male population)"	SH.STA.SUIC.MA.P5																																									4.2					4.4					5					4.4	4.5		
Saudi Arabia	SAU	"Suicide mortality rate, female (per 100,000 female population)"	SH.STA.SUIC.FE.P5																																									1.1					1.2					1.4					1.5	1.5		
Saudi Arabia	SAU	"Prevalence of stunting, height for age (% of children under 5)"	SH.STA.STNT.ZS																																			21.4											9.3													
Saudi Arabia	SAU	"Prevalence of stunting, height for age, male (% of children under 5)"	SH.STA.STNT.MA.ZS																																														10.80000019													
Saudi Arabia	SAU	"Prevalence of stunting, height for age, female (% of children under 5)"	SH.STA.STNT.FE.ZS																																														7.800000191													
Saudi Arabia	SAU	People using safely managed sanitation services (% of population)	SH.STA.SMSS.ZS																																									63.76664277	63.76664277	63.76664277	65.86254106	67.95843935	70.05433764	72.15023594	74.24613423	76.34203252	78.43793081	80.5338291	82.51583389	84.49783869	84.49783869	84.49783869	84.49783869			
Saudi Arabia	SAU	"People using safely managed sanitation services, urban (% of urban population)"	SH.STA.SMSS.UR.ZS																																																											
Saudi Arabia	SAU	"People using safely managed sanitation services, rural (% of rural population)"	SH.STA.SMSS.RU.ZS																																																											
Saudi Arabia	SAU	"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)"	SH.STA.POIS.P5.MA																																									1.5					1.2					1					0.8	0.8		
Saudi Arabia	SAU	"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)"	SH.STA.POIS.P5.FE																																									1					0.8					0.7					0.5	0.5		
Saudi Arabia	SAU	"Mortality rate attributed to unintentional poisoning (per 100,000 population)"	SH.STA.POIS.P5																																									1.3					1					0.9					0.7	0.7		
Saudi Arabia	SAU	"Prevalence of overweight, weight for height (% of children under 5)"	SH.STA.OWGH.ZS																																			1.2											6.1													
Saudi Arabia	SAU	"Prevalence of overweight, weight for height, male (% of children under 5)"	SH.STA.OWGH.MA.ZS																																														6.300000191													
Saudi Arabia	SAU	"Prevalence of overweight, weight for height, female (% of children under 5)"	SH.STA.OWGH.FE.ZS																																														6													
Saudi Arabia	SAU	Diarrhea treatment (% of children under 5 who received ORS packet)	SH.STA.ORTH																											28	43		45							52.09999847																						
Saudi Arabia	SAU	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	SH.STA.ORCF.ZS																																																											
Saudi Arabia	SAU	People practicing open defecation (% of population)	SH.STA.ODFC.ZS																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
Saudi Arabia	SAU	"People practicing open defecation, urban (% of urban population)"	SH.STA.ODFC.UR.ZS																																																											
Saudi Arabia	SAU	"People practicing open defecation, rural (% of rural population)"	SH.STA.ODFC.RU.ZS																																																											
Saudi Arabia	SAU	"Maternal mortality ratio (national estimate, per 100,000 live births)"	SH.STA.MMRT.NE																																							16.8		16.4	16.1	15.8	15.5	15.2	14.9	14.6	14.3	14.3	14									
Saudi Arabia	SAU	"Maternal mortality ratio (modeled estimate, per 100,000 live births)"	SH.STA.MMRT																															46	43	41	38	36	33	30	28	26	25	23	22	21	20	19	18	17	16	15	14	14	13	13	12	12	12			
Saudi Arabia	SAU	"Prevalence of underweight, weight for age (% of children under 5)"	SH.STA.MALN.ZS																																			13.5											5.3													
Saudi Arabia	SAU	"Prevalence of underweight, weight for age, male (% of children under 5)"	SH.STA.MALN.MA.ZS																																														6.099999905													
Saudi Arabia	SAU	"Prevalence of underweight, weight for age, female (% of children under 5)"	SH.STA.MALN.FE.ZS																																														4.5													
Saudi Arabia	SAU	People with basic handwashing facilities including soap and water (% of population)	SH.STA.HYGN.ZS																																																											
Saudi Arabia	SAU	"People with basic handwashing facilities including soap and water, urban (% of urban population)"	SH.STA.HYGN.UR.ZS																																																											
Saudi Arabia	SAU	"People with basic handwashing facilities including soap and water, rural (% of rural population)"	SH.STA.HYGN.RU.ZS																																																											
Saudi Arabia	SAU	Female genital mutilation prevalence (%)	SH.STA.FGMS.ZS																																																											
Saudi Arabia	SAU	Diabetes prevalence (% of population ages 20 to 79)	SH.STA.DIAB.ZS																																																										17.72	
Saudi Arabia	SAU	Low-birthweight babies (% of births)	SH.STA.BRTW.ZS																																					11																8.8						
Saudi Arabia	SAU	Births attended by skilled health staff (% of total)	SH.STA.BRTC.ZS																															88					91.4	91.4				91				96	96	96	97	97	97	97			98					
Saudi Arabia	SAU	Exclusive breastfeeding (% of children under 6 months)	SH.STA.BFED.ZS																																					31																						
Saudi Arabia	SAU	People using at least basic sanitation services (% of population)	SH.STA.BASS.ZS																																									98.1777041	98.1777041	98.1777041	98.40549109	98.63327808	98.86106506	99.08885205	99.31663904	99.54442603	99.77221301	100	100	100	100	100	100			
Saudi Arabia	SAU	"People using at least basic sanitation services, urban (% of urban population)"	SH.STA.BASS.UR.ZS																																																											
Saudi Arabia	SAU	"People using at least basic sanitation services, rural (% of rural population)"	SH.STA.BASS.RU.ZS																																																											
Saudi Arabia	SAU	ARI treatment (% of children under 5 taken to a health provider)	SH.STA.ARIC.ZS																																																											
Saudi Arabia	SAU	Pregnant women receiving prenatal care (%)	SH.STA.ANVC.ZS																																					90												97	97									
Saudi Arabia	SAU	"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)"	SH.STA.AIRP.P5																																																									83.7		
Saudi Arabia	SAU	"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)"	SH.STA.AIRP.MA.P5																																																									93		
Saudi Arabia	SAU	"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)"	SH.STA.AIRP.FE.P5																																																									72		
Saudi Arabia	SAU	Final consumption expenditure (constant 2010 US$)	NE.CON.TOTL.KD																																									1.59071E+11	1.61209E+11	1.62555E+11	1.69475E+11	1.81886E+11	1.99058E+11	2.1817E+11	2.35494E+11	2.55578E+11	2.69647E+11	2.77224E+11	2.97886E+11	3.28178E+11	3.49368E+11	3.79587E+11	3.91003E+11	3.64484E+11	3.75932E+11	
Saudi Arabia	SAU	Final consumption expenditure (current LCU)	NE.CON.TOTL.CN									9300175900	10557501400	11704000000	12885000000	14631000000	19180000000	31172000000	51006000000	76266000000	1.16488E+11	1.52789E+11	1.99644E+11	2.2407E+11	2.87469E+11	3.28507E+11	3.34079E+11	3.28274E+11	3.20315E+11	2.88607E+11	2.84194E+11	2.78267E+11	3.031E+11	3.31955E+11	3.86717E+11	3.79474E+11	3.68725E+11	3.63029E+11	3.76203E+11	4.04269E+11	4.23223E+11	4.0661E+11	4.06311E+11	4.40899E+11	4.46557E+11	4.47957E+11	4.74483E+11	5.16652E+11	5.86804E+11	6.78442E+11	7.56273E+11	8.69045E+11	9.48829E+11	1.03959E+12	1.16982E+12	1.33658E+12	1.46726E+12	1.64901E+12	1.72495E+12	1.66009E+12	1.69449E+12	
Saudi Arabia	SAU	Final consumption expenditure (current US$)	NE.CON.TOTL.CD									2066705756	2346111422	2600888889	2871757154	3529965258	5174553499	8780845070	14500227428	21605099150	33045303679	44943228615	59403713402	67355036523	84987139690	95824922700	96694356006	93153802497	88435946991	77938698353	75886248331	74303604806	80934579439	88639519359	1.03262E+11	1.01328E+11	98457943925	96936982644	1.00455E+11	1.07949E+11	1.1301E+11	1.08429E+11	1.0835E+11	1.17573E+11	1.19082E+11	1.19455E+11	1.26529E+11	1.37774E+11	1.56602E+11	1.81159E+11	2.01807E+11	2.31745E+11	2.53021E+11	2.77224E+11	3.11953E+11	3.56422E+11	3.91269E+11	4.39737E+11	4.59986E+11	4.4269E+11	4.51865E+11	
Saudi Arabia	SAU	Households and NPISHs final consumption expenditure (% of GDP)	NE.CON.PRVT.ZS									33.13996073	35.47338558	32.51095132	26.63088997	23.79918115	20.46061656	10.90400457	16.46994469	16.90271754	26.21854459	31.72634688	31.45199474	25.04453023	26.5662122	36.34868484	45.09307891	47.73388241	53.21669439	54.95745606	53.33046667	53.25775523	51.29094143	46.33808059	43.94173754	44.17308279	47.74413862	47.50351101	46.62273264	43.67049287	42.06176989	45.67846873	41.58970092	36.17582045	37.34338737	37.05089624	34.14587416	30.38845368	26.33747464	26.0263792	27.85344365	26.87958064	36.77880477	32.28111998	27.08468618	28.45763935	29.95560533	32.07885528	40.30169208	42.8138526	41.30224843	
